2591.3503056    -0.0007490     0.0040860
2591.3562313     0.0000798     0.0040860
2591.3621570    -0.0017022     0.0040860
2591.3977112    -0.0015101     0.0040860
2591.4036369    -0.0013224     0.0040860
2591.4095626    -0.0000696     0.0040860
2591.4154883     0.0020434     0.0040860
2591.4214140    -0.0000454     0.0040860
2591.4273397     0.0000838     0.0040860
2591.4332654     0.0007052     0.0040860
2591.4391911     0.0006650     0.0040860
2591.4451168     0.0018371     0.0040860
2591.4510425     0.0003709     0.0040860
2591.4688196    -0.0006393     0.0040860
2591.4747453    -0.0000055     0.0040860
2591.4806710     0.0000495     0.0040860
2591.4865966     0.0014376     0.0040860
2591.4925223    -0.0005204     0.0040860
2591.4984480     0.0008539     0.0040860
2591.5043737    -0.0003192     0.0040860
2591.5102994     0.0011157     0.0040860
2591.5162251    -0.0003078     0.0040860
2591.5221508    -0.0008285     0.0040860
2591.5280765    -0.0002972     0.0040860
2591.5340022    -0.0004765     0.0040860
2591.5399279    -0.0002833     0.0040860
2591.5458536     0.0000516     0.0040860
2591.5517793     0.0009533     0.0040860
2591.5577050     0.0009569     0.0040860
2591.5695564     0.0007233     0.0040860
2591.5754821    -0.0001114     0.0040860
2591.5814078     0.0002121     0.0040860
2591.5932592     0.0000526     0.0040860
2591.5991849    -0.0010606     0.0040860
2591.6110363     0.0003801     0.0040860
2591.6169620     0.0002503     0.0040860
2591.6228877     0.0008046     0.0040860
2591.6288134     0.0000399     0.0040860
2591.6347391    -0.0027816     0.0040860
2591.6584418     0.0002391     0.0040860
2591.6643675     0.0005464     0.0040860
2591.6702932    -0.0007878     0.0040860
2591.6762189    -0.0001270     0.0040860
2591.6821446     0.0003651     0.0040860
2591.6880703    -0.0006711     0.0040860
2591.6939960    -0.0000532     0.0040860
2591.6999217     0.0009608     0.0040860
2591.7058474    -0.0022480     0.0040860
2591.7295502    -0.0004959     0.0040860
2591.7354759    -0.0009402     0.0040860
2591.7414016     0.0006425     0.0040860
2591.7473273     0.0001244     0.0040860
2591.7532530    -0.0001120     0.0040860
2591.7591787     0.0008874     0.0040860
2591.7651043    -0.0034433     0.0040860
2591.7710300     0.0009074     0.0040860
2591.7769557    -0.0012119     0.0040860
2591.8006585     0.0004222     0.0040860
2591.8065842    -0.0006598     0.0040860
2591.8125099    -0.0006331     0.0040860
2591.8184356    -0.0004436     0.0040860
2591.8243613     0.0005640     0.0040860
2591.8302870    -0.0005190     0.0040860
2591.8421384     0.0013819     0.0040860
2591.8480641     0.0004658     0.0040860
2591.8717668     0.0006147     0.0040860
2591.8776925    -0.0000347     0.0040860
2591.8836182     0.0002571     0.0040860
2591.8895439     0.0002905     0.0040860
2591.8954696    -0.0006180     0.0040860
2591.9013953    -0.0000454     0.0040860
2591.9073210    -0.0010509     0.0040860
2591.9132467     0.0015245     0.0040860
2591.9191724    -0.0007548     0.0040860
2591.9428752     0.0009474     0.0040860
2591.9488009    -0.0008060     0.0040860
2591.9547266    -0.0011146     0.0040860
2591.9606522    -0.0000318     0.0040860
2591.9665779     0.0010476     0.0040860
2591.9725036     0.0004971     0.0040860
2591.9784293     0.0000156     0.0040860
2591.9843550     0.0009583     0.0040860
2591.9902807     0.0011477     0.0040860
2591.9962064     0.0000919     0.0040860
2592.0080578    -0.0018580     0.0040860
2592.0139835     0.0002330     0.0040860
2592.0199092     0.0004640     0.0040860
2592.0258349     0.0006091     0.0040860
2592.0317606    -0.0009640     0.0040860
2592.0376863    -0.0000997     0.0040860
2592.0436119    -0.0000352     0.0040860
2592.0495376    -0.0013413     0.0040860
2592.0554633     0.0011041     0.0040860
2592.0613890    -0.0006009     0.0040860
2592.0673147    -0.0015531     0.0040860
2592.0732404    -0.0006076     0.0040860
2592.0791661     0.0001528     0.0040860
2592.0910175    -0.0028209     0.0040860
2592.0969432    -0.0001587     0.0040860
2592.1087946     0.0001864     0.0040860
2592.1147203    -0.0004851     0.0040860
2592.1206459     0.0005897     0.0040860
2592.1265716     0.0010688     0.0040860
2592.1324973     0.0007062     0.0040860
2592.1384230     0.0003288     0.0040860
2592.1443487     0.0001343     0.0040860
2592.1502744    -0.0011432     0.0040860
2592.1562001    -0.0004755     0.0040860
2592.1621258     0.0003608     0.0040860
2592.1858286    -0.0008711     0.0040860
2592.1917542    -0.0012759     0.0040860
2592.1976799    -0.0020230     0.0040860
2592.2036056     0.0000910     0.0040860
2592.2095313    -0.0008083     0.0040860
2592.2154570    -0.0003534     0.0040860
2592.2213827    -0.0013049     0.0040860
2592.2273084     0.0011301     0.0040860
2592.2569369     0.0007747     0.0040860
2592.2628625     0.0002042     0.0040860
2592.2687882    -0.0004895     0.0040860
2592.2747139    -0.0001094     0.0040860
2592.2806396     0.0005888     0.0040860
2592.2865653     0.0023604     0.0040860
2592.2924910    -0.0002154     0.0040860
2592.2984167     0.0003553     0.0040860
2592.3280451     0.0014217     0.0040860
2592.3339708    -0.0006414     0.0040860
2592.3398965     0.0007411     0.0040860
2592.3458222     0.0010468     0.0040860
2592.3517479     0.0006423     0.0040860
2592.3576736     0.0015647     0.0040860
2592.3635993    -0.0002255     0.0040860
2592.3695250     0.0005064     0.0040860
2592.3754507    -0.0014139     0.0040860
2592.3991534    -0.0006690     0.0040860
2592.4050791     0.0016279     0.0040860
2592.4110048     0.0015659     0.0040860
2592.4169305     0.0014330     0.0040860
2592.4228562     0.0010423     0.0040860
2592.4287819     0.0011785     0.0040860
2592.4347075    -0.0012668     0.0040860
2592.4406332     0.0011874     0.0040860
2592.4465589     0.0000756     0.0040860
2592.4524846     0.0015955     0.0040860
2592.4702617     0.0000388     0.0040860
2592.4761874     0.0014245     0.0040860
2592.4821131     0.0001717     0.0040860
2592.4880387     0.0003083     0.0040860
2592.4939644     0.0004577     0.0040860
2592.4998901    -0.0002004     0.0040860
2592.5058158     0.0000334     0.0040860
2592.5117415    -0.0007067     0.0040860
2592.5176672    -0.0009351     0.0040860
2592.5235929     0.0009035     0.0040860
2592.5295186    -0.0013911     0.0040860
2592.5354442     0.0001363     0.0040860
2592.5413699    -0.0013409     0.0040860
2592.5472956     0.0007634     0.0040860
2592.5532213    -0.0008691     0.0040860
2592.5650727     0.0002333     0.0040860
2592.5709984    -0.0003656     0.0040860
2592.5887754     0.0015217     0.0040860
2592.5947011     0.0003636     0.0040860
2592.6006268    -0.0002802     0.0040860
2592.6065525    -0.0006072     0.0040860
2592.6124782    -0.0002143     0.0040860
2592.6184039    -0.0007356     0.0040860
2592.6243296     0.0010188     0.0040860
2592.6302552     0.0014065     0.0040860
2592.6361809     0.0014623     0.0040860
2592.6539580     0.0001768     0.0040860
2592.6598837     0.0013571     0.0040860
2592.6658094    -0.0004992     0.0040860
2592.6717351    -0.0000598     0.0040860
2592.6776607     0.0004500     0.0040860
2592.6835864     0.0002078     0.0040860
2592.6895121     0.0009722     0.0040860
2592.6954378     0.0021048     0.0040860
2592.7013635     0.0004511     0.0040860
2592.7072892    -0.0008166     0.0040860
2592.7309919     0.0000497     0.0040860
2592.7369176    -0.0011231     0.0040860
2592.7428433     0.0005160     0.0040860
2592.7487690     0.0002690     0.0040860
2592.7546947     0.0010188     0.0040860
2592.7606204    -0.0010624     0.0040860
2592.7665460    -0.0011787     0.0040860
2592.7724717     0.0007469     0.0040860
2592.7783974     0.0016439     0.0040860
2592.8021002     0.0000470     0.0040860
2592.8080258     0.0003316     0.0040860
2592.8139515     0.0021389     0.0040860
2592.8198772     0.0004709     0.0040860
2592.8317286     0.0000073     0.0040860
2592.8376543    -0.0001997     0.0040860
2592.8435800     0.0009889     0.0040860
2592.8495056    -0.0006441     0.0040860
2592.8909854    -0.0014168     0.0040860
2592.8969111    -0.0015356     0.0040860
2592.9028368     0.0003851     0.0040860
2592.9087625    -0.0012708     0.0040860
2592.9146882     0.0005375     0.0040860
2592.9206139     0.0003860     0.0040860
2592.9265395    -0.0003050     0.0040860
2592.9443166     0.0016545     0.0040860
2592.9502423     0.0002060     0.0040860
2592.9561680    -0.0014835     0.0040860
2592.9620937     0.0006947     0.0040860
2592.9680193    -0.0000129     0.0040860
2592.9739450     0.0000998     0.0040860
2592.9798707     0.0004648     0.0040860
2592.9857964    -0.0009724     0.0040860
2592.9917221    -0.0001146     0.0040860
2592.9976478    -0.0020491     0.0040860
2593.0035734     0.0025590     0.0040860
2593.0094991    -0.0014228     0.0040860
2593.0154248    -0.0000663     0.0040860
2593.0213505    -0.0010052     0.0040860
2593.0272762    -0.0001641     0.0040860
2593.0332019    -0.0017525     0.0040860
2593.0391275    -0.0009328     0.0040860
2593.0450532    -0.0013769     0.0040860
2593.0509789     0.0002717     0.0040860
2593.0569046     0.0005835     0.0040860
2593.0628303    -0.0003706     0.0040860
2593.0687560    -0.0007410     0.0040860
2593.0746817    -0.0005461     0.0040860
2593.0806073     0.0003785     0.0040860
2593.0865330    -0.0010597     0.0040860
2593.0924587     0.0007667     0.0040860
2593.0983844    -0.0001959     0.0040860
2593.1161614    -0.0002407     0.0040860
2593.1220871    -0.0002913     0.0040860
2593.1280128    -0.0004607     0.0040860
2593.1339385    -0.0005883     0.0040860
2593.1398642    -0.0013747     0.0040860
2593.1457899     0.0000105     0.0040860
2593.1517155    -0.0013039     0.0040860
2593.1576412    -0.0022593     0.0040860
2593.1635669    -0.0001113     0.0040860
2593.1694926     0.0000677     0.0040860
2593.1872696    -0.0015969     0.0040860
2593.1931953     0.0005021     0.0040860
2593.1991210    -0.0015817     0.0040860
2593.2050467     0.0001323     0.0040860
2593.2109724    -0.0001610     0.0040860
2593.2168981     0.0002496     0.0040860
2593.2228237    -0.0000467     0.0040860
2593.2287494     0.0003198     0.0040860
2593.2346751    -0.0000575     0.0040860
2593.2583778     0.0003976     0.0040860
2593.2643035     0.0001610     0.0040860
2593.2702292    -0.0013719     0.0040860
2593.2761549     0.0000379     0.0040860
2593.2820806     0.0012528     0.0040860
2593.2880062     0.0004205     0.0040860
2593.2939319    -0.0001552     0.0040860
2593.2998576     0.0002611     0.0040860
2593.3057833     0.0001048     0.0040860
2593.3294860    -0.0010860     0.0040860
2593.3413374    -0.0001292     0.0040860
2593.3472631     0.0010281     0.0040860
2593.3531887    -0.0012310     0.0040860
2593.3591144    -0.0010749     0.0040860
2593.3650401     0.0002968     0.0040860
2593.3709658    -0.0007934     0.0040860
2593.3768915    -0.0041301     0.0040860
2593.4005942    -0.0008425     0.0040860
2593.4065199     0.0000305     0.0040860
2593.4124455     0.0001553     0.0040860
2593.4183712    -0.0000186     0.0040860
2593.4242969    -0.0003172     0.0040860
2593.4302226    -0.0013518     0.0040860
2593.4361483    -0.0002536     0.0040860
2593.4420739    -0.0012896     0.0040860
2593.4479996    -0.0007308     0.0040860
2593.4539253    -0.0014322     0.0040860
2593.4717024     0.0000676     0.0040860
2593.4776280    -0.0006260     0.0040860
2593.4835537     0.0004363     0.0040860
2593.4894794     0.0014458     0.0040860
2593.4954051    -0.0003837     0.0040860
2593.5013307     0.0000876     0.0040860
2593.5072564     0.0006595     0.0040860
2593.5131821    -0.0012583     0.0040860
2593.5191078    -0.0008389     0.0040860
2593.5309591    -0.0012497     0.0040860
2593.5368848    -0.0005467     0.0040860
2593.5428105    -0.0003127     0.0040860
2593.5487362     0.0000504     0.0040860
2593.5546619    -0.0011162     0.0040860
2593.5605875     0.0017658     0.0040860
2593.5665132     0.0002327     0.0040860
2593.5724389     0.0011949     0.0040860
2593.5783646    -0.0001518     0.0040860
2593.5842903     0.0009975     0.0040860
2593.5902159    -0.0000728     0.0040860
2593.5961416     0.0010541     0.0040860
2593.6020673    -0.0002843     0.0040860
2593.6079930     0.0001096     0.0040860
2593.6139187     0.0014342     0.0040860
2593.6198443    -0.0008405     0.0040860
2593.6257700     0.0018990     0.0040860
2593.6316957     0.0011427     0.0040860
2593.6376214     0.0007315     0.0040860
2593.6553984     0.0007322     0.0040860
2593.6613241    -0.0028572     0.0040860
2593.6672498    -0.0006710     0.0040860
2593.6731754     0.0012150     0.0040860
2593.6791011    -0.0005387     0.0040860
2593.6850268     0.0002504     0.0040860
2593.6909525    -0.0005094     0.0040860
2593.6968782    -0.0022176     0.0040860
2593.7028038    -0.0017078     0.0040860
2593.7087295     0.0015972     0.0040860
2593.7324322    -0.0002745     0.0040860
2593.7383579    -0.0005177     0.0040860
2593.7442836    -0.0010675     0.0040860
2593.7502093    -0.0000531     0.0040860
2593.7561349     0.0006669     0.0040860
2593.7620606    -0.0003070     0.0040860
2593.7739120     0.0002197     0.0040860
2593.7798377     0.0000826     0.0040860
2593.8035404     0.0002045     0.0040860
2593.8094660    -0.0006632     0.0040860
2593.8153917     0.0010892     0.0040860
2593.8213174     0.0008678     0.0040860
2593.8272431    -0.0006319     0.0040860
2593.8331687    -0.0018825     0.0040860
2593.8390944    -0.0011342     0.0040860
2593.8450201     0.0015749     0.0040860
2593.8509458    -0.0014725     0.0040860
2593.8746485     0.0006572     0.0040860
2593.8805742    -0.0002718     0.0040860
2593.8864998    -0.0003378     0.0040860
2593.8924255    -0.0003660     0.0040860
2593.8983512    -0.0001442     0.0040860
2593.9042769    -0.0009715     0.0040860
2593.9102025     0.0004049     0.0040860
2593.9161282     0.0013970     0.0040860
2593.9220539     0.0009858     0.0040860
2593.9279796    -0.0015324     0.0040860
2593.9457566    -0.0003334     0.0040860
2593.9516823    -0.0012159     0.0040860
2593.9576080     0.0008230     0.0040860
2593.9635336     0.0006468     0.0040860
2593.9694593    -0.0007620     0.0040860
2593.9753850    -0.0001558     0.0040860
2593.9813107     0.0003049     0.0040860
2593.9872363     0.0008217     0.0040860
2593.9931620     0.0006765     0.0040860
2593.9990877     0.0004970     0.0040860
2594.0050134     0.0005250     0.0040860
2594.0109390    -0.0012152     0.0040860
2594.0168647    -0.0002614     0.0040860
2594.0227904     0.0005627     0.0040860
2594.0287161    -0.0013725     0.0040860
2594.0346417     0.0005536     0.0040860
2594.0405674    -0.0012702     0.0040860
2594.0464931     0.0001307     0.0040860
2594.0524188     0.0006466     0.0040860
2594.0583444     0.0006344     0.0040860
2594.0642701     0.0007244     0.0040860
2594.0701958     0.0002501     0.0040860
2594.0761215     0.0016662     0.0040860
2594.0820471     0.0003595     0.0040860
2594.0879728    -0.0023585     0.0040860
2594.0938985     0.0009614     0.0040860
2594.0998242    -0.0009248     0.0040860
2594.1176012     0.0001142     0.0040860
2594.1235269    -0.0000067     0.0040860
2594.1294526    -0.0001291     0.0040860
2594.1353782     0.0008041     0.0040860
2594.1413039     0.0005143     0.0040860
2594.1472296     0.0001455     0.0040860
2594.1531552    -0.0002495     0.0040860
2594.1590809     0.0005310     0.0040860
2594.1650066    -0.0008892     0.0040860
2594.1709323    -0.0000859     0.0040860
2594.1887093     0.0002213     0.0040860
2594.1946350     0.0000993     0.0040860
2594.2005606     0.0004131     0.0040860
2594.2064863     0.0006270     0.0040860
2594.2124120     0.0016382     0.0040860
2594.2183377     0.0009169     0.0040860
2594.2242633    -0.0018070     0.0040860
2594.2301890     0.0002329     0.0040860
2594.2420404     0.0003745     0.0040860
2594.2598174     0.0001704     0.0040860
2594.2657431    -0.0000427     0.0040860
2594.2716687     0.0015907     0.0040860
2594.2775944     0.0001710     0.0040860
2594.2835201     0.0001565     0.0040860
2594.2894458    -0.0004405     0.0040860
2594.3012971    -0.0011880     0.0040860
2594.3072228    -0.0024114     0.0040860
2594.3368511    -0.0008992     0.0040860
2594.3427768     0.0004977     0.0040860
2594.3487025     0.0009537     0.0040860
2594.3546282    -0.0003413     0.0040860
2594.3605538    -0.0000385     0.0040860
2594.3664795     0.0008134     0.0040860
2594.3724052    -0.0002741     0.0040860
2594.3842565     0.0002370     0.0040860
2594.4020335    -0.0004073     0.0040860
2594.4079592    -0.0005949     0.0040860
2594.4138849    -0.0004328     0.0040860
2594.4198106     0.0005260     0.0040860
2594.4257362    -0.0002440     0.0040860
2594.4316619     0.0003475     0.0040860
2594.4375876     0.0006874     0.0040860
2594.4435132    -0.0027636     0.0040860
2594.4494389    -0.0002493     0.0040860
2594.4553646     0.0004190     0.0040860
2594.4731416    -0.0012042     0.0040860
2594.4790673    -0.0026186     0.0040860
2594.4849930     0.0003663     0.0040860
2594.4909186    -0.0020923     0.0040860
2594.4968443     0.0007040     0.0040860
2594.5027700     0.0003064     0.0040860
2594.5086956     0.0003978     0.0040860
2594.5146213     0.0012483     0.0040860
2594.5205470    -0.0012501     0.0040860
2594.5264727     0.0009810     0.0040860
2594.5323983    -0.0011963     0.0040860
2594.5383240    -0.0020067     0.0040860
2594.5442497    -0.0001372     0.0040860
2594.5501753    -0.0002581     0.0040860
2594.5561010     0.0007576     0.0040860
2594.5620267     0.0014706     0.0040860
2594.5679524     0.0011667     0.0040860
2594.5738780    -0.0008067     0.0040860
2594.5857294     0.0000132     0.0040860
2594.5916550    -0.0005238     0.0040860
2594.5975807    -0.0006209     0.0040860
2594.6035064    -0.0008366     0.0040860
2594.6094320     0.0003928     0.0040860
2594.6153577     0.0002394     0.0040860
2594.6212834    -0.0010772     0.0040860
2594.6272091    -0.0012195     0.0040860
2594.6331347     0.0014201     0.0040860
2594.6390604    -0.0005997     0.0040860
2594.6568374    -0.0010988     0.0040860
2594.6627631    -0.0004513     0.0040860
2594.6686888    -0.0016362     0.0040860
2594.6746144     0.0012590     0.0040860
2594.6864658    -0.0000000     0.0040860
2594.6923914    -0.0001441     0.0040860
2594.6983171     0.0008504     0.0040860
2594.7042428     0.0001696     0.0040860
2594.7101684     0.0018339     0.0040860
2594.7338711    -0.0009296     0.0040860
2594.7397968    -0.0007647     0.0040860
2594.7457225    -0.0011243     0.0040860
2594.7516481    -0.0008158     0.0040860
2594.7575738     0.0000404     0.0040860
2594.7634995    -0.0009725     0.0040860
2594.7694251    -0.0009955     0.0040860
2594.7812765    -0.0009823     0.0040860
2594.8049792    -0.0002778     0.0040860
2594.8109048     0.0011010     0.0040860
2594.8168305    -0.0008458     0.0040860
2594.8227562     0.0005676     0.0040860
2594.8286818    -0.0005885     0.0040860
2594.8346075    -0.0008489     0.0040860
2594.8405332     0.0005988     0.0040860
2594.8464588    -0.0002270     0.0040860
2594.8523845     0.0008532     0.0040860
2594.8760872     0.0000054     0.0040860
2594.8820129    -0.0015296     0.0040860
2594.8879385     0.0000259     0.0040860
2594.8938642    -0.0006490     0.0040860
2594.8997899    -0.0012753     0.0040860
2594.9057155     0.0004986     0.0040860
2594.9116412    -0.0006214     0.0040860
2594.9175669    -0.0012390     0.0040860
2594.9234925     0.0007564     0.0040860
2594.9294182    -0.0004345     0.0040860
2594.9471952    -0.0015390     0.0040860
2594.9531209    -0.0008563     0.0040860
2594.9590465    -0.0004858     0.0040860
2594.9649722     0.0007261     0.0040860
2594.9708979    -0.0004222     0.0040860
2594.9768235    -0.0003769     0.0040860
2594.9827492    -0.0000344     0.0040860
2594.9886749    -0.0000200     0.0040860
2594.9946005     0.0011715     0.0040860
2595.0005262    -0.0003749     0.0040860
2595.0064519     0.0004189     0.0040860
2595.0123775     0.0010389     0.0040860
2595.0183032    -0.0014837     0.0040860
2595.0242289    -0.0007245     0.0040860
2595.0301546    -0.0010226     0.0040860
2595.0360802    -0.0016756     0.0040860
2595.0420059    -0.0002371     0.0040860
2595.0479316     0.0004393     0.0040860
2595.0538572    -0.0019181     0.0040860
2595.0597829     0.0002929     0.0040860
2595.0657086     0.0022257     0.0040860
2595.0716342     0.0013094     0.0040860
2595.0775599     0.0008103     0.0040860
2595.0834856    -0.0005659     0.0040860
2595.0894112     0.0014259     0.0040860
2595.0953369     0.0005566     0.0040860
2595.1012626     0.0002898     0.0040860
2595.1190396     0.0004752     0.0040860
2595.1249652    -0.0005828     0.0040860
2595.1308909     0.0010565     0.0040860
2595.1368166    -0.0007753     0.0040860
2595.1427422    -0.0001916     0.0040860
2595.1486679    -0.0005771     0.0040860
2595.1545936     0.0000275     0.0040860
2595.1605192    -0.0000916     0.0040860
2595.1664449    -0.0011971     0.0040860
2595.1723706     0.0004195     0.0040860
2595.1901476     0.0012124     0.0040860
2595.1960732    -0.0004602     0.0040860
2595.2019989    -0.0000732     0.0040860
2595.2079246     0.0011375     0.0040860
2595.2138502     0.0014686     0.0040860
2595.2197759     0.0007215     0.0040860
2595.2257016     0.0004974     0.0040860
2595.2316272    -0.0000968     0.0040860
2595.2375529    -0.0009986     0.0040860
2595.2434786     0.0011214     0.0040860
2595.2671812    -0.0012414     0.0040860
2595.2731069    -0.0019978     0.0040860
2595.2790326     0.0006105     0.0040860
2595.2849582    -0.0007459     0.0040860
2595.2908839    -0.0001505     0.0040860
2595.2968095    -0.0002140     0.0040860
2595.3027352     0.0004763     0.0040860
2595.3086609     0.0000936     0.0040860
2595.3382892    -0.0005998     0.0040860
2595.3442149     0.0005246     0.0040860
2595.3501405     0.0017294     0.0040860
2595.3560662    -0.0007225     0.0040860
2595.3619919    -0.0005110     0.0040860
2595.3679175     0.0004091     0.0040860
2595.3738432    -0.0007549     0.0040860
2595.3797689    -0.0007300     0.0040860
2595.3856945    -0.0002879     0.0040860
2595.4034715    -0.0002798     0.0040860
2595.4093972     0.0005022     0.0040860
2595.4153228    -0.0006792     0.0040860
2595.4212485    -0.0011385     0.0040860
2595.4271742    -0.0009684     0.0040860
2595.4330998    -0.0002031     0.0040860
2595.4390255    -0.0000734     0.0040860
2595.4449512    -0.0017926     0.0040860
2595.4508768    -0.0012443     0.0040860
2595.4568025    -0.0006270     0.0040860
2595.4745795    -0.0004072     0.0040860
2595.4805051     0.0005182     0.0040860
2595.4864308    -0.0015160     0.0040860
2595.4923565     0.0015224     0.0040860
2595.4982821    -0.0015950     0.0040860
